"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","Referee"
"1213","E0",2016-10-15,"Chelsea","Leicester",3,0,"H",2,0,"H","A Marriner"
"1214","E0",2016-10-15,"Crystal Palace","West Ham",0,1,"A",0,1,"A","M Atkinson"
"1215","E0",2016-10-15,"Man City","Everton",1,1,"D",0,0,"D","M Oliver"
"1216","E0",2016-10-15,"Stoke","Sunderland",2,0,"H",2,0,"H","M Jones"
"1217","E0",2016-10-15,"West Brom","Tottenham",1,1,"D",0,0,"D","K Friend"
"1218","E0",2016-10-16,"Middlesbrough","Watford",0,1,"A",0,0,"D","R East"
"1219","E0",2016-10-16,"Southampton","Burnley",3,1,"H",0,0,"D","M Dean"
"1220","E0",2016-10-17,"Liverpool","Man United",0,0,"D",0,0,"D","A Taylor"
"1221","E0",2016-10-22,"Arsenal","Middlesbrough",0,0,"D",0,0,"D","M Dean"
"1222","E0",2016-10-22,"Bournemouth","Tottenham",0,0,"D",0,0,"D","C Pawson"
"1223","E0",2016-10-22,"Burnley","Everton",2,1,"H",1,0,"H","M Jones"
"1224","E0",2016-10-22,"Hull","Stoke",0,2,"A",0,1,"A","K Friend"
"1225","E0",2016-10-22,"Leicester","Crystal Palace",3,1,"H",1,0,"H","M Oliver"
"1226","E0",2016-10-22,"Liverpool","West Brom",2,1,"H",2,0,"H","N Swarbrick"
"1227","E0",2016-10-22,"Swansea","Watford",0,0,"D",0,0,"D","P Tierney"
"1228","E0",2016-10-22,"West Ham","Sunderland",1,0,"H",0,0,"D","R Madley"
"1229","E0",2016-10-23,"Chelsea","Man United",4,0,"H",2,0,"H","M Atkinson"
"1230","E0",2016-10-23,"Man City","Southampton",1,1,"D",0,1,"A","M Clattenburg"
"1231","E0",2016-10-29,"Crystal Palace","Liverpool",2,4,"A",2,3,"A","A Marriner"
"1232","E0",2016-10-29,"Man United","Burnley",0,0,"D",0,0,"D","M Clattenburg"
"1233","E0",2016-10-29,"Middlesbrough","Bournemouth",2,0,"H",1,0,"H","S Attwell"
"1234","E0",2016-10-29,"Sunderland","Arsenal",1,4,"A",0,1,"A","M Atkinson"
"1235","E0",2016-10-29,"Tottenham","Leicester",1,1,"D",1,0,"H","R Madley"
"1236","E0",2016-10-29,"Watford","Hull",1,0,"H",0,0,"D","J Moss"
"1237","E0",2016-10-29,"West Brom","Man City",0,4,"A",0,2,"A","L Mason"
"1238","E0",2016-10-30,"Everton","West Ham",2,0,"H",0,0,"D","A Taylor"
"1239","E0",2016-10-30,"Southampton","Chelsea",0,2,"A",0,1,"A","M Jones"
"1240","E0",2016-10-31,"Stoke","Swansea",3,1,"H",1,1,"D","M Oliver"
"1241","E0",2016-11-05,"Bournemouth","Sunderland",1,2,"A",1,1,"D","M Dean"
"1242","E0",2016-11-05,"Burnley","Crystal Palace",3,2,"H",2,0,"H","A Taylor"
"1243","E0",2016-11-05,"Chelsea","Everton",5,0,"H",3,0,"H","R Madley"
"1244","E0",2016-11-05,"Man City","Middlesbrough",1,1,"D",1,0,"H","K Friend"
"1245","E0",2016-11-05,"West Ham","Stoke",1,1,"D",0,0,"D","A Marriner"
"1246","E0",2016-11-06,"Arsenal","Tottenham",1,1,"D",1,0,"H","M Clattenburg"
"1247","E0",2016-11-06,"Hull","Southampton",2,1,"H",0,1,"A","G Scott"
"1248","E0",2016-11-06,"Leicester","West Brom",1,2,"A",0,0,"D","C Pawson"
"1249","E0",2016-11-06,"Liverpool","Watford",6,1,"H",3,0,"H","M Oliver"
"1250","E0",2016-11-06,"Swansea","Man United",1,3,"A",0,3,"A","N Swarbrick"
"1251","E0",2016-11-19,"Crystal Palace","Man City",1,2,"A",0,1,"A","R Madley"
"1252","E0",2016-11-19,"Everton","Swansea",1,1,"D",0,1,"A","M Atkinson"
"1253","E0",2016-11-19,"Man United","Arsenal",1,1,"D",0,0,"D","A Marriner"
"1254","E0",2016-11-19,"Southampton","Liverpool",0,0,"D",0,0,"D","M Clattenburg"
"1255","E0",2016-11-19,"Stoke","Bournemouth",0,1,"A",0,1,"A","R East"
"1256","E0",2016-11-19,"Sunderland","Hull",3,0,"H",1,0,"H","L Mason"
"1257","E0",2016-11-19,"Tottenham","West Ham",3,2,"H",0,1,"A","M Dean"
"1258","E0",2016-11-19,"Watford","Leicester",2,1,"H",2,1,"H","N Swarbrick"
"1259","E0",2016-11-20,"Middlesbrough","Chelsea",0,1,"A",0,1,"A","J Moss"
"1260","E0",2016-11-21,"West Brom","Burnley",4,0,"H",3,0,"H","M Jones"
"1261","E0",2016-11-26,"Burnley","Man City",1,2,"A",1,1,"D","A Marriner"
"1262","E0",2016-11-26,"Chelsea","Tottenham",2,1,"H",1,1,"D","M Oliver"
"1263","E0",2016-11-26,"Hull","West Brom",1,1,"D",0,1,"A","P Tierney"
"1264","E0",2016-11-26,"Leicester","Middlesbrough",2,2,"D",1,1,"D","L Mason"
"1265","E0",2016-11-26,"Liverpool","Sunderland",2,0,"H",0,0,"D","A Taylor"
"1266","E0",2016-11-26,"Swansea","Crystal Palace",5,4,"H",1,1,"D","K Friend"
"1267","E0",2016-11-27,"Arsenal","Bournemouth",3,1,"H",1,1,"D","M Jones"
"1268","E0",2016-11-27,"Man United","West Ham",1,1,"D",1,1,"D","J Moss"
"1269","E0",2016-11-27,"Southampton","Everton",1,0,"H",1,0,"H","C Pawson"
"1270","E0",2016-11-27,"Watford","Stoke",0,1,"A",0,1,"A","R Madley"
"1271","E0",2016-12-03,"Crystal Palace","Southampton",3,0,"H",2,0,"H","N Swarbrick"
"1272","E0",2016-12-03,"Man City","Chelsea",1,3,"A",1,0,"H","A Taylor"
"1273","E0",2016-12-03,"Stoke","Burnley",2,0,"H",2,0,"H","M Clattenburg"
"1274","E0",2016-12-03,"Sunderland","Leicester",2,1,"H",0,0,"D","A Marriner"
"1275","E0",2016-12-03,"Tottenham","Swansea",5,0,"H",2,0,"H","J Moss"
"1276","E0",2016-12-03,"West Brom","Watford",3,1,"H",2,0,"H","G Scott"
"1277","E0",2016-12-03,"West Ham","Arsenal",1,5,"A",0,1,"A","C Pawson"
"1278","E0",2016-12-04,"Bournemouth","Liverpool",4,3,"H",0,2,"A","R Madley"
"1279","E0",2016-12-04,"Everton","Man United",1,1,"D",0,1,"A","M Oliver"
"1280","E0",2016-12-05,"Middlesbrough","Hull",1,0,"H",0,0,"D","M Dean"
"1281","E0",2016-12-10,"Arsenal","Stoke",3,1,"H",1,1,"D","L Mason"
"1282","E0",2016-12-10,"Burnley","Bournemouth",3,2,"H",2,1,"H","M Atkinson"
"1283","E0",2016-12-10,"Hull","Crystal Palace",3,3,"D",1,0,"H","M Jones"
"1284","E0",2016-12-10,"Leicester","Man City",4,2,"H",3,0,"H","M Oliver"
"1285","E0",2016-12-10,"Swansea","Sunderland",3,0,"H",0,0,"D","C Pawson"
"1286","E0",2016-12-10,"Watford","Everton",3,2,"H",1,1,"D","A Taylor"
"1287","E0",2016-12-11,"Chelsea","West Brom",1,0,"H",0,0,"D","M Dean"
"1288","E0",2016-12-11,"Liverpool","West Ham",2,2,"D",1,2,"A","M Clattenburg"
"1289","E0",2016-12-11,"Man United","Tottenham",1,0,"H",1,0,"H","R Madley"
"1290","E0",2016-12-11,"Southampton","Middlesbrough",1,0,"H",0,0,"D","S Attwell"
"1291","E0",2016-12-13,"Bournemouth","Leicester",1,0,"H",1,0,"H","P Tierney"
"1292","E0",2016-12-13,"Everton","Arsenal",2,1,"H",1,1,"D","M Clattenburg"
"1293","E0",2016-12-14,"Crystal Palace","Man United",1,2,"A",0,1,"A","C Pawson"
"1294","E0",2016-12-14,"Man City","Watford",2,0,"H",1,0,"H","K Friend"
"1295","E0",2016-12-14,"Middlesbrough","Liverpool",0,3,"A",0,1,"A","J Moss"
"1296","E0",2016-12-14,"Stoke","Southampton",0,0,"D",0,0,"D","A Taylor"
"1297","E0",2016-12-14,"Sunderland","Chelsea",0,1,"A",0,1,"A","N Swarbrick"
"1298","E0",2016-12-14,"Tottenham","Hull",3,0,"H",1,0,"H","A Marriner"
"1299","E0",2016-12-14,"West Brom","Swansea",3,1,"H",0,0,"D","M Oliver"
"1300","E0",2016-12-14,"West Ham","Burnley",1,0,"H",1,0,"H","R Madley"
"1301","E0",2016-12-17,"Crystal Palace","Chelsea",0,1,"A",0,1,"A","J Moss"
"1302","E0",2016-12-17,"Middlesbrough","Swansea",3,0,"H",2,0,"H","N Swarbrick"
"1303","E0",2016-12-17,"Stoke","Leicester",2,2,"D",2,0,"H","C Pawson"
"1304","E0",2016-12-17,"Sunderland","Watford",1,0,"H",0,0,"D","R Madley"
"1305","E0",2016-12-17,"West Brom","Man United",0,2,"A",0,1,"A","A Taylor"
"1306","E0",2016-12-17,"West Ham","Hull",1,0,"H",0,0,"D","L Mason"
"1307","E0",2016-12-18,"Bournemouth","Southampton",1,3,"A",1,1,"D","M Clattenburg"
"1308","E0",2016-12-18,"Man City","Arsenal",2,1,"H",0,1,"A","M Atkinson"
"1309","E0",2016-12-18,"Tottenham","Burnley",2,1,"H",1,1,"D","K Friend"
"1310","E0",2016-12-19,"Everton","Liverpool",0,1,"A",0,0,"D","M Dean"
"1311","E0",2016-12-26,"Arsenal","West Brom",1,0,"H",0,0,"D","N Swarbrick"
"1312","E0",2016-12-26,"Burnley","Middlesbrough",1,0,"H",0,0,"D","C Pawson"
"1313","E0",2016-12-26,"Chelsea","Bournemouth",3,0,"H",1,0,"H","M Jones"
"1314","E0",2016-12-26,"Hull","Man City",0,3,"A",0,0,"D","R Madley"
"1315","E0",2016-12-26,"Leicester","Everton",0,2,"A",0,0,"D","S Attwell"
"1316","E0",2016-12-26,"Man United","Sunderland",3,1,"H",1,0,"H","M Atkinson"
"1317","E0",2016-12-26,"Swansea","West Ham",1,4,"A",0,1,"A","A Marriner"
"1318","E0",2016-12-26,"Watford","Crystal Palace",1,1,"D",0,1,"A","M Clattenburg"
"1319","E0",2016-12-27,"Liverpool","Stoke",4,1,"H",2,1,"H","M Oliver"
"1320","E0",2016-12-28,"Southampton","Tottenham",1,4,"A",1,1,"D","M Dean"
"1321","E0",2016-12-30,"Hull","Everton",2,2,"D",1,1,"D","J Moss"
"1322","E0",2016-12-31,"Burnley","Sunderland",4,1,"H",1,0,"H","G Scott"
"1323","E0",2016-12-31,"Chelsea","Stoke",4,2,"H",1,0,"H","R Madley"
"1324","E0",2016-12-31,"Leicester","West Ham",1,0,"H",1,0,"H","A Taylor"
"1325","E0",2016-12-31,"Liverpool","Man City",1,0,"H",1,0,"H","C Pawson"
"1326","E0",2016-12-31,"Man United","Middlesbrough",2,1,"H",0,0,"D","L Mason"
"1327","E0",2016-12-31,"Southampton","West Brom",1,2,"A",1,1,"D","M Jones"
"1328","E0",2016-12-31,"Swansea","Bournemouth",0,3,"A",0,2,"A","K Friend"
"1329","E0",2017-01-01,"Arsenal","Crystal Palace",2,0,"H",1,0,"H","A Marriner"
"1330","E0",2017-01-01,"Watford","Tottenham",1,4,"A",0,3,"A","M Oliver"
"1331","E0",2017-01-02,"Everton","Southampton",3,0,"H",0,0,"D","K Friend"
"1332","E0",2017-01-02,"Man City","Burnley",2,1,"H",0,0,"D","L Mason"
"1333","E0",2017-01-02,"Middlesbrough","Leicester",0,0,"D",0,0,"D","R Madley"
"1334","E0",2017-01-02,"Sunderland","Liverpool",2,2,"D",1,1,"D","A Taylor"
"1335","E0",2017-01-02,"West Brom","Hull",3,1,"H",0,1,"A","M Clattenburg"
"1336","E0",2017-01-02,"West Ham","Man United",0,2,"A",0,0,"D","M Dean"
"1337","E0",2017-01-03,"Bournemouth","Arsenal",3,3,"D",2,0,"H","M Oliver"
"1338","E0",2017-01-03,"Crystal Palace","Swansea",1,2,"A",0,1,"A","P Tierney"
"1339","E0",2017-01-03,"Stoke","Watford",2,0,"H",1,0,"H","N Swarbrick"
"1340","E0",2017-01-04,"Tottenham","Chelsea",2,0,"H",1,0,"H","M Atkinson"
"1341","E0",2017-01-14,"Burnley","Southampton",1,0,"H",0,0,"D","P Tierney"
"1342","E0",2017-01-14,"Hull","Bournemouth",3,1,"H",1,1,"D","M Atkinson"
"1343","E0",2017-01-14,"Leicester","Chelsea",0,3,"A",0,1,"A","A Marriner"
"1344","E0",2017-01-14,"Sunderland","Stoke",1,3,"A",1,3,"A","M Dean"
"1345","E0",2017-01-14,"Swansea","Arsenal",0,4,"A",0,1,"A","M Jones"
"1346","E0",2017-01-14,"Tottenham","West Brom",4,0,"H",2,0,"H","A Taylor"
"1347","E0",2017-01-14,"Watford","Middlesbrough",0,0,"D",0,0,"D","J Moss"
"1348","E0",2017-01-14,"West Ham","Crystal Palace",3,0,"H",0,0,"D","N Swarbrick"
"1349","E0",2017-01-15,"Everton","Man City",4,0,"H",1,0,"H","M Clattenburg"
"1350","E0",2017-01-15,"Man United","Liverpool",1,1,"D",0,1,"A","M Oliver"
"1351","E0",2017-01-21,"Bournemouth","Watford",2,2,"D",0,1,"A","L Mason"
"1352","E0",2017-01-21,"Crystal Palace","Everton",0,1,"A",0,0,"D","A Taylor"
"1353","E0",2017-01-21,"Liverpool","Swansea",2,3,"A",0,0,"D","K Friend"
"1354","E0",2017-01-21,"Man City","Tottenham",2,2,"D",0,0,"D","A Marriner"
"1355","E0",2017-01-21,"Middlesbrough","West Ham",1,3,"A",1,2,"A","M Atkinson"
"1356","E0",2017-01-21,"Stoke","Man United",1,1,"D",1,0,"H","M Clattenburg"
"1357","E0",2017-01-21,"West Brom","Sunderland",2,0,"H",2,0,"H","C Pawson"
"1358","E0",2017-01-22,"Arsenal","Burnley",2,1,"H",0,0,"D","J Moss"
"1359","E0",2017-01-22,"Chelsea","Hull",2,0,"H",1,0,"H","N Swarbrick"
"1360","E0",2017-01-22,"Southampton","Leicester",3,0,"H",2,0,"H","M Oliver"
"1361","E0",2017-01-31,"Arsenal","Watford",1,2,"A",0,2,"A","A Marriner"
"1362","E0",2017-01-31,"Bournemouth","Crystal Palace",0,2,"A",0,0,"D","J Moss"
"1363","E0",2017-01-31,"Burnley","Leicester",1,0,"H",0,0,"D","M Dean"
"1364","E0",2017-01-31,"Liverpool","Chelsea",1,1,"D",0,1,"A","M Clattenburg"
"1365","E0",2017-01-31,"Middlesbrough","West Brom",1,1,"D",1,1,"D","S Attwell"
"1366","E0",2017-01-31,"Sunderland","Tottenham",0,0,"D",0,0,"D","L Mason"
"1367","E0",2017-01-31,"Swansea","Southampton",2,1,"H",1,0,"H","R East"
"1368","E0",2017-02-01,"Man United","Hull",0,0,"D",0,0,"D","M Jones"
"1369","E0",2017-02-01,"Stoke","Everton",1,1,"D",1,1,"D","C Pawson"
"1370","E0",2017-02-01,"West Ham","Man City",0,4,"A",0,3,"A","K Friend"
"1371","E0",2017-02-04,"Chelsea","Arsenal",3,1,"H",1,0,"H","M Atkinson"
"1372","E0",2017-02-04,"Crystal Palace","Sunderland",0,4,"A",0,4,"A","A Marriner"
"1373","E0",2017-02-04,"Everton","Bournemouth",6,3,"H",3,0,"H","M Jones"
"1374","E0",2017-02-04,"Hull","Liverpool",2,0,"H",1,0,"H","L Mason"
"1375","E0",2017-02-04,"Southampton","West Ham",1,3,"A",1,2,"A","G Scott"
"1376","E0",2017-02-04,"Tottenham","Middlesbrough",1,0,"H",0,0,"D","M Clattenburg"
"1377","E0",2017-02-04,"Watford","Burnley",2,1,"H",2,0,"H","M Oliver"
"1378","E0",2017-02-04,"West Brom","Stoke",1,0,"H",1,0,"H","K Friend"
"1379","E0",2017-02-05,"Leicester","Man United",0,3,"A",0,2,"A","A Taylor"
"1380","E0",2017-02-05,"Man City","Swansea",2,1,"H",1,0,"H","M Dean"
"1381","E0",2017-02-11,"Arsenal","Hull",2,0,"H",1,0,"H","M Clattenburg"
"1382","E0",2017-02-11,"Liverpool","Tottenham",2,0,"H",2,0,"H","A Taylor"
"1383","E0",2017-02-11,"Man United","Watford",2,0,"H",1,0,"H","R Madley"
"1384","E0",2017-02-11,"Middlesbrough","Everton",0,0,"D",0,0,"D","M Dean"
"1385","E0",2017-02-11,"Stoke","Crystal Palace",1,0,"H",0,0,"D","M Atkinson"
"1386","E0",2017-02-11,"Sunderland","Southampton",0,4,"A",0,2,"A","P Tierney"
"1387","E0",2017-02-11,"West Ham","West Brom",2,2,"D",0,1,"A","M Oliver"
"1388","E0",2017-02-12,"Burnley","Chelsea",1,1,"D",1,1,"D","K Friend"
"1389","E0",2017-02-12,"Swansea","Leicester",2,0,"H",2,0,"H","J Moss"
"1390","E0",2017-02-13,"Bournemouth","Man City",0,2,"A",0,1,"A","N Swarbrick"
"1391","E0",2017-02-25,"Chelsea","Swansea",3,1,"H",1,1,"D","N Swarbrick"
"1392","E0",2017-02-25,"Crystal Palace","Middlesbrough",1,0,"H",1,0,"H","R Madley"
"1393","E0",2017-02-25,"Everton","Sunderland",2,0,"H",1,0,"H","S Attwell"
"1394","E0",2017-02-25,"Hull","Burnley",1,1,"D",0,0,"D","M Atkinson"
"1395","E0",2017-02-25,"Watford","West Ham",1,1,"D",1,0,"H","C Pawson"
"1396","E0",2017-02-25,"West Brom","Bournemouth",2,1,"H",2,1,"H","M Clattenburg"
"1397","E0",2017-02-26,"Tottenham","Stoke",4,0,"H",4,0,"H","J Moss"
"1398","E0",2017-02-27,"Leicester","Liverpool",3,1,"H",2,0,"H","M Oliver"
"1399","E0",2017-03-04,"Leicester","Hull",3,1,"H",1,1,"D","M Dean"
"1400","E0",2017-03-04,"Liverpool","Arsenal",3,1,"H",2,0,"H","R Madley"
"1401","E0",2017-03-04,"Man United","Bournemouth",1,1,"D",1,1,"D","K Friend"
"1402","E0",2017-03-04,"Stoke","Middlesbrough",2,0,"H",2,0,"H","C Pawson"
"1403","E0",2017-03-04,"Swansea","Burnley",3,2,"H",1,1,"D","A Taylor"
"1404","E0",2017-03-04,"Watford","Southampton",3,4,"A",1,2,"A","J Moss"
"1405","E0",2017-03-04,"West Brom","Crystal Palace",0,2,"A",0,0,"D","M Jones"
"1406","E0",2017-03-05,"Sunderland","Man City",0,2,"A",0,1,"A","M Atkinson"
"1407","E0",2017-03-05,"Tottenham","Everton",3,2,"H",1,0,"H","M Oliver"
"1408","E0",2017-03-06,"West Ham","Chelsea",1,2,"A",0,1,"A","A Marriner"
"1409","E0",2017-03-08,"Man City","Stoke",0,0,"D",0,0,"D","N Swarbrick"
"1410","E0",2017-03-11,"Bournemouth","West Ham",3,2,"H",1,1,"D","R Madley"
"1411","E0",2017-03-11,"Everton","West Brom",3,0,"H",2,0,"H","G Scott"
"1412","E0",2017-03-11,"Hull","Swansea",2,1,"H",0,0,"D","A Marriner"
"1413","E0",2017-03-12,"Liverpool","Burnley",2,1,"H",1,1,"D","C Pawson"
"1414","E0",2017-03-18,"Bournemouth","Swansea",2,0,"H",1,0,"H","M Dean"
"1415","E0",2017-03-18,"Crystal Palace","Watford",1,0,"H",0,0,"D","M Atkinson"
"1416","E0",2017-03-18,"Everton","Hull",4,0,"H",1,0,"H","P Tierney"
"1417","E0",2017-03-18,"Stoke","Chelsea",1,2,"A",1,1,"D","A Taylor"
"1418","E0",2017-03-18,"Sunderland","Burnley",0,0,"D",0,0,"D","R Madley"
"1419","E0",2017-03-18,"West Brom","Arsenal",3,1,"H",1,1,"D","N Swarbrick"
"1420","E0",2017-03-18,"West Ham","Leicester",2,3,"A",1,3,"A","R East"
"1421","E0",2017-03-19,"Man City","Liverpool",1,1,"D",0,0,"D","M Oliver"
"1422","E0",2017-03-19,"Middlesbrough","Man United",1,3,"A",0,1,"A","J Moss"
"1423","E0",2017-03-19,"Tottenham","Southampton",2,1,"H",2,0,"H","A Marriner"
"1424","E0",2017-04-01,"Burnley","Tottenham",0,2,"A",0,0,"D","S Attwell"
"1425","E0",2017-04-01,"Chelsea","Crystal Palace",1,2,"A",1,2,"A","C Pawson"
"1426","E0",2017-04-01,"Hull","West Ham",2,1,"H",0,1,"A","M Jones"
"1427","E0",2017-04-01,"Leicester","Stoke",2,0,"H",1,0,"H","L Mason"
"1428","E0",2017-04-01,"Liverpool","Everton",3,1,"H",2,1,"H","A Taylor"
"1429","E0",2017-04-01,"Man United","West Brom",0,0,"D",0,0,"D","M Dean"
"1430","E0",2017-04-01,"Southampton","Bournemouth",0,0,"D",0,0,"D","J Moss"
"1431","E0",2017-04-01,"Watford","Sunderland",1,0,"H",0,0,"D","L Probert"
"1432","E0",2017-04-02,"Arsenal","Man City",2,2,"D",1,2,"A","A Marriner"
"1433","E0",2017-04-02,"Swansea","Middlesbrough",0,0,"D",0,0,"D","R Madley"
"1434","E0",2017-04-04,"Burnley","Stoke",1,0,"H",0,0,"D","K Friend"
"1435","E0",2017-04-04,"Leicester","Sunderland",2,0,"H",0,0,"D","G Scott"
"1436","E0",2017-04-04,"Man United","Everton",1,1,"D",0,1,"A","N Swarbrick"
"1437","E0",2017-04-04,"Watford","West Brom",2,0,"H",1,0,"H","P Tierney"
"1438","E0",2017-04-05,"Arsenal","West Ham",3,0,"H",0,0,"D","M Atkinson"
"1439","E0",2017-04-05,"Chelsea","Man City",2,1,"H",2,1,"H","M Dean"
"1440","E0",2017-04-05,"Hull","Middlesbrough",4,2,"H",3,2,"H","M Oliver"
"1441","E0",2017-04-05,"Liverpool","Bournemouth",2,2,"D",1,1,"D","L Mason"
"1442","E0",2017-04-05,"Southampton","Crystal Palace",3,1,"H",1,1,"D","R East"
"1443","E0",2017-04-05,"Swansea","Tottenham",1,3,"A",1,0,"H","J Moss"
"1444","E0",2017-04-08,"Bournemouth","Chelsea",1,3,"A",1,2,"A","A Marriner"
"1445","E0",2017-04-08,"Man City","Hull",3,1,"H",1,0,"H","J Moss"
"1446","E0",2017-04-08,"Middlesbrough","Burnley",0,0,"D",0,0,"D","M Atkinson"
"1447","E0",2017-04-08,"Stoke","Liverpool",1,2,"A",1,0,"H","M Dean"
"1448","E0",2017-04-08,"Tottenham","Watford",4,0,"H",3,0,"H","A Taylor"
"1449","E0",2017-04-08,"West Brom","Southampton",0,1,"A",0,1,"A","C Kavanagh"
"1450","E0",2017-04-08,"West Ham","Swansea",1,0,"H",1,0,"H","K Friend"
"1451","E0",2017-04-09,"Everton","Leicester",4,2,"H",3,2,"H","R Madley"
"1452","E0",2017-04-09,"Sunderland","Man United",0,3,"A",0,1,"A","C Pawson"
"1453","E0",2017-04-10,"Crystal Palace","Arsenal",3,0,"H",1,0,"H","M Oliver"
"1454","E0",2017-04-15,"Crystal Palace","Leicester",2,2,"D",0,1,"A","M Dean"
"1455","E0",2017-04-15,"Everton","Burnley",3,1,"H",0,0,"D","M Clattenburg"
"1456","E0",2017-04-15,"Southampton","Man City",0,3,"A",0,0,"D","N Swarbrick"
"1457","E0",2017-04-15,"Stoke","Hull",3,1,"H",1,0,"H","S Attwell"
"1458","E0",2017-04-15,"Sunderland","West Ham",2,2,"D",1,1,"D","A Marriner"
"1459","E0",2017-04-15,"Tottenham","Bournemouth",4,0,"H",2,0,"H","M Oliver"
"1460","E0",2017-04-15,"Watford","Swansea",1,0,"H",1,0,"H","L Mason"
"1461","E0",2017-04-16,"Man United","Chelsea",2,0,"H",1,0,"H","R Madley"
"1462","E0",2017-04-16,"West Brom","Liverpool",0,1,"A",0,1,"A","J Moss"
"1463","E0",2017-04-17,"Middlesbrough","Arsenal",1,2,"A",0,1,"A","A Taylor"
"1464","E0",2017-04-22,"Bournemouth","Middlesbrough",4,0,"H",2,0,"H","G Scott"
"1465","E0",2017-04-22,"Hull","Watford",2,0,"H",0,0,"D","R Madley"
"1466","E0",2017-04-22,"Swansea","Stoke",2,0,"H",1,0,"H","M Oliver"
"1467","E0",2017-04-22,"West Ham","Everton",0,0,"D",0,0,"D","R East"
"1468","E0",2017-04-23,"Burnley","Man United",0,2,"A",0,2,"A","A Taylor"
"1469","E0",2017-04-23,"Liverpool","Crystal Palace",1,2,"A",1,1,"D","A Marriner"
"1470","E0",2017-04-25,"Chelsea","Southampton",4,2,"H",2,1,"H","L Mason"
"1471","E0",2017-04-26,"Arsenal","Leicester",1,0,"H",0,0,"D","M Jones"
"1472","E0",2017-04-26,"Crystal Palace","Tottenham",0,1,"A",0,0,"D","J Moss"
"1473","E0",2017-04-26,"Middlesbrough","Sunderland",1,0,"H",1,0,"H","M Dean"
"1474","E0",2017-04-27,"Man City","Man United",0,0,"D",0,0,"D","M Atkinson"
"1475","E0",2017-04-29,"Crystal Palace","Burnley",0,2,"A",0,1,"A","R Madley"
"1476","E0",2017-04-29,"Southampton","Hull",0,0,"D",0,0,"D","M Dean"
"1477","E0",2017-04-29,"Stoke","West Ham",0,0,"D",0,0,"D","L Probert"
"1478","E0",2017-04-29,"Sunderland","Bournemouth",0,1,"A",0,0,"D","S Attwell"
"1479","E0",2017-04-29,"West Brom","Leicester",0,1,"A",0,1,"A","M Clattenburg"
"1480","E0",2017-04-30,"Everton","Chelsea",0,3,"A",0,0,"D","J Moss"
"1481","E0",2017-04-30,"Man United","Swansea",1,1,"D",1,0,"H","N Swarbrick"
"1482","E0",2017-04-30,"Middlesbrough","Man City",2,2,"D",1,0,"H","K Friend"
"1483","E0",2017-04-30,"Tottenham","Arsenal",2,0,"H",0,0,"D","M Oliver"
"1484","E0",2017-05-01,"Watford","Liverpool",0,1,"A",0,1,"A","C Pawson"
"1485","E0",2017-05-05,"West Ham","Tottenham",1,0,"H",0,0,"D","A Taylor"
"1486","E0",2017-05-06,"Bournemouth","Stoke",2,2,"D",0,1,"A","P Tierney"
"1487","E0",2017-05-06,"Burnley","West Brom",2,2,"D",0,0,"D","M Jones"
"1488","E0",2017-05-06,"Hull","Sunderland",0,2,"A",0,0,"D","N Swarbrick"
"1489","E0",2017-05-06,"Leicester","Watford",3,0,"H",1,0,"H","R East"
"1490","E0",2017-05-06,"Man City","Crystal Palace",5,0,"H",1,0,"H","M Oliver"
"1491","E0",2017-05-06,"Swansea","Everton",1,0,"H",1,0,"H","M Atkinson"
"1492","E0",2017-05-07,"Arsenal","Man United",2,0,"H",0,0,"D","A Marriner"
"1493","E0",2017-05-07,"Liverpool","Southampton",0,0,"D",0,0,"D","R Madley"
"1494","E0",2017-05-08,"Chelsea","Middlesbrough",3,0,"H",2,0,"H","C Pawson"
"1495","E0",2017-05-10,"Southampton","Arsenal",0,2,"A",0,0,"D","J Moss"
"1496","E0",2017-05-12,"Everton","Watford",1,0,"H",0,0,"D","K Friend"
"1497","E0",2017-05-12,"West Brom","Chelsea",0,1,"A",0,0,"D","M Oliver"
"1498","E0",2017-05-13,"Bournemouth","Burnley",2,1,"H",1,0,"H","L Probert"
"1499","E0",2017-05-13,"Man City","Leicester",2,1,"H",2,1,"H","R Madley"
"1500","E0",2017-05-13,"Middlesbrough","Southampton",1,2,"A",0,1,"A","A Taylor"
"1501","E0",2017-05-13,"Stoke","Arsenal",1,4,"A",0,1,"A","M Dean"
"1502","E0",2017-05-13,"Sunderland","Swansea",0,2,"A",0,2,"A","A Marriner"
"1503","E0",2017-05-14,"Crystal Palace","Hull",4,0,"H",2,0,"H","M Atkinson"
"1504","E0",2017-05-14,"Tottenham","Man United",2,1,"H",1,0,"H","J Moss"
"1505","E0",2017-05-14,"West Ham","Liverpool",0,4,"A",0,1,"A","N Swarbrick"
"1506","E0",2017-05-15,"Chelsea","Watford",4,3,"H",2,1,"H","L Mason"
"1507","E0",2017-05-16,"Arsenal","Sunderland",2,0,"H",0,0,"D","R East"
"1508","E0",2017-05-16,"Man City","West Brom",3,1,"H",2,0,"H","C Pawson"
"1509","E0",2017-05-17,"Southampton","Man United",0,0,"D",0,0,"D","M Dean"
"1510","E0",2017-05-18,"Leicester","Tottenham",1,6,"A",0,2,"A","M Oliver"
"1511","E0",2017-05-21,"Arsenal","Everton",3,1,"H",2,0,"H","M Oliver"
